date,USD_INR,GBP_INR,EUR_INR,JPY_INR,USD_INR_change,GBP_INR_change,EUR_INR_change,JPY_INR_change,USD_INR_yoy
1999-03-08,42.5007,68.1338,46.0426,34.8819,-0.06818764298830438,-0.44972648213952304,-0.032350865765617964,0.7087919067801485,
1999-03-09,42.4701,68.4322,46.322,35.0398,-0.07199881413717524,0.4379617752128917,0.6068293276226822,0.4526702960561124,
1999-03-10,42.4394,68.6106,46.2171,35.0122,-0.07228614954992718,0.2606959881459536,-0.22645827036829047,-0.07876757287427205,
1999-03-11,42.4502,69.0417,46.5246,35.4429,0.025448050632204122,0.6283285673059247,0.6653381540598469,1.230142635995457,
1999-03-12,42.4304,69.3049,46.7355,35.4174,-0.04664288978615261,0.38121888655695546,0.4533085722391972,-0.07194670864969499,
1999-03-15,42.4196,69.056,46.2813,35.85,-0.025453448470902362,-0.35913766559075855,-0.9718522322431533,1.2214335326703907,
1999-03-16,42.4106,68.7238,45.9876,36.0412,-0.021216607417329225,-0.48105885078776334,-0.6345975588412656,0.5333333333333412,
1999-03-17,42.4196,69.0608,46.5571,35.7283,0.02122110981688241,0.4903686932329121,1.2383773017074162,-0.8681730907961094,
1999-03-19,42.3998,69.0894,46.5636,36.1468,-0.046676536318124295,0.04141278409748317,0.01396135068549853,1.1713403660403632,
1999-03-22,42.3908,68.9322,46.0596,36.0581,-0.021226515219407993,-0.22753128555176305,-1.0823905368141595,-0.24538825013554755,
1999-03-23,42.3908,68.9988,46.2235,35.7871,0.0,0.0966166755159481,0.3558432986825677,-0.7515648356402616,
1999-03-24,42.3998,69.3866,46.2792,36.0498,0.0212310218254963,0.5620387600943744,0.12050147652169496,0.7340633915572825,
1999-03-26,42.3998,68.956,46.0363,35.7052,0.0,-0.6205809190823586,-0.5248578194955944,-0.9558998940354724,
1999-03-30,42.4304,68.6059,45.5726,35.3245,0.07217015174598718,-0.5077150646789264,-1.007248627713342,-1.0662312492297987,
1999-03-31,42.4304,68.3527,45.5208,35.326,0.0,-0.3690644682162958,-0.11366478980791017,0.004246344605030039,
1999-04-05,42.4394,68.0874,45.6704,34.9626,0.021211207059090853,-0.3881338996118644,0.32864097291787076,-1.0287040706561723,
